symbol,weight,date,ttf_id,optimized_at
HEI-A,0.0754238075796534,2022-11-24,262,2022-11-25 15:24:46.682388
AIR,0.0751888625563769,2022-11-24,262,2022-11-25 15:24:46.682388
HEI,0.0749943288009507,2022-11-24,262,2022-11-25 15:24:46.682388
BA,0.0749146264227055,2022-11-24,262,2022-11-25 15:24:46.682388
HON,0.0744378578981321,2022-11-24,262,2022-11-25 15:24:46.682388
AXON,0.0657369005737597,2022-11-24,262,2022-11-25 15:24:46.682388
RTX,0.0615261099531086,2022-11-24,262,2022-11-25 15:24:46.682388
GD,0.0577282656611697,2022-11-24,262,2022-11-25 15:24:46.682388
MRCY,0.0550906196886925,2022-11-24,262,2022-11-25 15:24:46.682388
KTOS,0.0548485018130396,2022-11-24,262,2022-11-25 15:24:46.682388
AVAV,0.0512070166332116,2022-11-24,262,2022-11-25 15:24:46.682388
HII,0.039689498357469,2022-11-24,262,2022-11-25 15:24:46.682388
AJRD,0.0382500619251764,2022-11-24,262,2022-11-25 15:24:46.682388
LHX,0.025459175014244,2022-11-24,262,2022-11-25 15:24:46.682388
NOC,0.0234126230647061,2022-11-24,262,2022-11-25 15:24:46.682388
LMT,0.01,2022-11-24,262,2022-11-25 15:24:46.682388
RUSHA,0.1510113029525426,2022-11-24,247,2022-11-25 15:24:49.421651
IAA,0.1112316347823829,2022-11-24,247,2022-11-25 15:24:49.421651
CPRT,0.1107017221029157,2022-11-24,247,2022-11-25 15:24:49.421651
CARS,0.0840102882996837,2022-11-24,247,2022-11-25 15:24:49.421651
AN,0.0779017616709567,2022-11-24,247,2022-11-25 15:24:49.421651
PAG,0.0738797041140597,2022-11-24,247,2022-11-25 15:24:49.421651
LAD,0.0709091510201288,2022-11-24,247,2022-11-25 15:24:49.421651
GPI,0.0701308149613744,2022-11-24,247,2022-11-25 15:24:49.421651
CWH,0.06677360835941,2022-11-24,247,2022-11-25 15:24:49.421651
ABG,0.0642899307309458,2022-11-24,247,2022-11-25 15:24:49.421651
SAH,0.0597970822959481,2022-11-24,247,2022-11-25 15:24:49.421651
KMX,0.059362998709651,2022-11-24,247,2022-11-25 15:24:49.421651
CHH,0.1060220998313263,2022-11-24,115,2022-11-25 15:24:52.970345
MCRI,0.0791771117485358,2022-11-24,115,2022-11-25 15:24:52.970345
WH,0.0777471603205046,2022-11-24,115,2022-11-25 15:24:52.970345
IHG,0.0722698572591834,2022-11-24,115,2022-11-25 15:24:52.970345
MAR,0.0679377051376498,2022-11-24,115,2022-11-25 15:24:52.970345
HLT,0.0678632833054854,2022-11-24,115,2022-11-25 15:24:52.970345
PLYA,0.0637524557051631,2022-11-24,115,2022-11-25 15:24:52.970345
H,0.0602934523607116,2022-11-24,115,2022-11-25 15:24:52.970345
VAC,0.0592556676531042,2022-11-24,115,2022-11-25 15:24:52.970345
HGV,0.0521464565271099,2022-11-24,115,2022-11-25 15:24:52.970345
RRR,0.0508504235473508,2022-11-24,115,2022-11-25 15:24:52.970345
LVS,0.0481157959540428,2022-11-24,115,2022-11-25 15:24:52.970345
TNL,0.0458014569501011,2022-11-24,115,2022-11-25 15:24:52.970345
HTHT,0.0392339552580116,2022-11-24,115,2022-11-25 15:24:52.970345
WYNN,0.0361057677312427,2022-11-24,115,2022-11-25 15:24:52.970345
MGM,0.0343230692081092,2022-11-24,115,2022-11-25 15:24:52.970345
MLCO,0.0282511209594799,2022-11-24,115,2022-11-25 15:24:52.970345
CZR,0.0108531605428868,2022-11-24,115,2022-11-25 15:24:52.970345
MCD,0.0833496096561901,2022-11-24,86,2022-11-25 15:24:56.793526
QSR,0.0714504585542089,2022-11-24,86,2022-11-25 15:24:56.793526
YUM,0.0690375210359452,2022-11-24,86,2022-11-25 15:24:56.793526
DPZ,0.0640396895089148,2022-11-24,86,2022-11-25 15:24:56.793526
ARCO,0.0635991563248511,2022-11-24,86,2022-11-25 15:24:56.793526
WEN,0.0596959592529663,2022-11-24,86,2022-11-25 15:24:56.793526
PZZA,0.0496086666067729,2022-11-24,86,2022-11-25 15:24:56.793526
SBUX,0.0491817272868339,2022-11-24,86,2022-11-25 15:24:56.793526
JACK,0.0477123515034372,2022-11-24,86,2022-11-25 15:24:56.793526
YUMC,0.0472880895443355,2022-11-24,86,2022-11-25 15:24:56.793526
CMG,0.0462065568462365,2022-11-24,86,2022-11-25 15:24:56.793526
CBRL,0.0426100329993256,2022-11-24,86,2022-11-25 15:24:56.793526
DENN,0.0412046059796551,2022-11-24,86,2022-11-25 15:24:56.793526
TXRH,0.0398599459719809,2022-11-24,86,2022-11-25 15:24:56.793526
DIN,0.0364388106547765,2022-11-24,86,2022-11-25 15:24:56.793526
BLMN,0.0336277477007505,2022-11-24,86,2022-11-25 15:24:56.793526
CAKE,0.0324676918841749,2022-11-24,86,2022-11-25 15:24:56.793526
PLAY,0.0314413440071455,2022-11-24,86,2022-11-25 15:24:56.793526
WING,0.0313650398371856,2022-11-24,86,2022-11-25 15:24:56.793526
SHAK,0.0313574083808836,2022-11-24,86,2022-11-25 15:24:56.793526
EAT,0.0284575864634283,2022-11-24,86,2022-11-25 15:24:56.793526
NEM,0.1491835185739987,2022-11-24,65,2022-11-25 15:24:59.637704
GOLD,0.1444367160527311,2022-11-24,65,2022-11-25 15:24:59.637704
SSRM,0.1383105025042184,2022-11-24,65,2022-11-25 15:24:59.637704
